Categoria_Griglia,Nome_Griglia,Compito_Due,Compito_Tre,Cache_Usata,Sorted_Frontiera,Media_Cache_Hit,Media_Celle_Frontiera,Media_Iterazioni_Condizione,Tempo,Spazio_KB,Massima_Profondita,Esecuzioni_Corrette,Timeout,Destinazione_Irraggiungibile
tipoGriglia,142,V0,PERFORMANCE_FULL,true,true,16,63,0,3ms 833150ns,1.41,0,true,false,false
tipoGriglia,142,V0,PERFORMANCE_NO_CACHE,false,true,0,66,0,1ms 988110ns,1.41,0,true,false,false
tipoGriglia,142,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,16,63,0,2ms 699840ns,1.41,0,true,false,false
tipoGriglia,142,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,16,63,0,2ms 438770ns,1.41,0,true,false,false
tipoGriglia,142,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,66,0,2ms 303760ns,1.41,0,true,false,false
tipoGriglia,142,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,66,0,1ms 895800ns,1.41,0,true,false,false
tipoGriglia,142,V0,PERFORMANCE,true,true,16,63,0,4ms 319540ns,1.41,0,true,false,false
tipoGriglia,143,V0,DEFAULT,false,false,0,16,0,0ms 589340ns,0,938,0,true,false,false
tipoGriglia,143,V0,PERFORMANCE_CACHE,true,false,3,16,0,0ms 741550ns,0,938,0,true,false,false
tipoGriglia,143,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,16,0,0ms 576460ns,0,938,0,true,false,false
tipoGriglia,143,V0,PERFORMANCE_FULL,true,true,3,16,0,0ms 910510ns,0,938,0,true,false,false
tipoGriglia,143,V0,PERFORMANCE_NO_CACHE,false,true,0,16,0,0ms 864560ns,0,938,0,true,false,false
tipoGriglia,143,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,3,16,0,0ms 956800ns,0,938,0,true,false,false
tipoGriglia,143,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,3,16,0,0ms 824470ns,0,938,0,true,false,false
tipoGriglia,143,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,16,0,0ms 766230ns,0,938,0,true,false,false
tipoGriglia,143,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,16,0,0ms 544360ns,0,938,0,true,false,false
tipoGriglia,143,V0,PERFORMANCE,true,true,3,16,0,0ms 817690ns,0,938,0,true,false,false
tipoGriglia,144,V0,DEFAULT,false,false,0,0,0,0ms 3500ns,0,234,0,true,false,false
tipoGriglia,144,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 8640ns,0,234,0,true,false,false
tipoGriglia,144,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 10140ns,0,234,0,true,false,false
tipoGriglia,144,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 5670ns,0,234,0,true,false,false
tipoGriglia,144,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 2960ns,0,234,0,true,false,false
tipoGriglia,144,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 10850ns,0,234,0,true,false,false
tipoGriglia,144,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 5310ns,0,234,0,true,false,false
tipoGriglia,144,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 10150ns,0,234,0,true,false,false
tipoGriglia,144,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 6420ns,0,234,0,true,false,false
tipoGriglia,144,V0,PERFORMANCE,true,true,0,0,0,0ms 14840ns,0,234,0,true,false,false
tipoGriglia,145,V0,DEFAULT,false,false,0,45,0,3ms 208110ns,0,938,0,true,false,false
tipoGriglia,145,V0,PERFORMANCE_CACHE,true,false,8,45,0,4ms 542900ns,0,938,0,true,false,false
tipoGriglia,145,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,45,0,4ms 423200ns,0,938,0,true,false,false
tipoGriglia,145,V0,PERFORMANCE_FULL,true,true,8,45,0,4ms 575490ns,0,938,0,true,false,false
tipoGriglia,145,V0,PERFORMANCE_NO_CACHE,false,true,0,45,0,3ms 517660ns,0,938,0,true,false,false
tipoGriglia,145,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,8,45,0,6ms 804510ns,0,938,0,true,false,false
tipoGriglia,145,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,8,45,0,4ms 286850ns,0,938,0,true,false,false
tipoGriglia,145,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,45,0,3ms 896890ns,0,938,0,true,false,false
tipoGriglia,145,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,45,0,3ms 173820ns,0,938,0,true,false,false
tipoGriglia,145,V0,PERFORMANCE,true,true,8,45,0,5ms 903980ns,0,938,0,true,false,false
tipoGriglia,146,V0,DEFAULT,false,false,0,2,0,0ms 41140ns,0,469,0,true,false,false
tipoGriglia,146,V0,PERFORMANCE_CACHE,true,false,0,2,0,0ms 84490ns,0,469,0,true,false,false
tipoGriglia,146,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,2,0,0ms 30940ns,0,469,0,true,false,false
tipoGriglia,146,V0,PERFORMANCE_FULL,true,true,0,2,0,0ms 80330ns,0,469,0,true,false,false
tipoGriglia,146,V0,PERFORMANCE_NO_CACHE,false,true,0,2,0,0ms 31250ns,0,469,0,true,false,false
tipoGriglia,146,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,2,0,0ms 141450ns,0,469,0,true,false,false
tipoGriglia,146,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,2,0,0ms 73230ns,0,469,0,true,false,false
tipoGriglia,146,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,2,0,0ms 31090ns,0,469,0,true,false,false
tipoGriglia,146,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,2,0,0ms 34960ns,0,469,0,true,false,false
tipoGriglia,146,V0,PERFORMANCE,true,true,0,2,0,0ms 127200ns,0,469,0,true,false,false
tipoGriglia,147,V0,DEFAULT,false,false,0,5,0,0ms 179500ns,0,703,0,true,false,false
tipoGriglia,147,V0,PERFORMANCE_CACHE,true,false,0,5,0,0ms 508110ns,0,703,0,true,false,false
tipoGriglia,147,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,5,0,0ms 224250ns,0,703,0,true,false,false
tipoGriglia,147,V0,PERFORMANCE_FULL,true,true,0,5,0,0ms 373620ns,0,703,0,true,false,false
tipoGriglia,147,V0,PERFORMANCE_NO_CACHE,false,true,0,5,0,0ms 196030ns,0,703,0,true,false,false
tipoGriglia,147,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,5,0,0ms 386410ns,0,703,0,true,false,false
tipoGriglia,147,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,5,0,0ms 516620ns,0,703,0,true,false,false
tipoGriglia,147,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,5,0,0ms 315730ns,0,703,0,true,false,false
tipoGriglia,147,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,5,0,0ms 202790ns,0,703,0,true,false,false
tipoGriglia,147,V0,PERFORMANCE,true,true,0,5,0,0ms 327520ns,0,703,0,true,false,false
tipoGriglia,148,V0,DEFAULT,false,false,0,2,0,0ms 41940ns,0,469,0,true,false,false
tipoGriglia,148,V0,PERFORMANCE_CACHE,true,false,0,2,0,0ms 71990ns,0,469,0,true,false,false
tipoGriglia,148,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,2,0,0ms 47750ns,0,469,0,true,false,false
tipoGriglia,148,V0,PERFORMANCE_FULL,true,true,0,2,0,0ms 84570ns,0,469,0,true,false,false
tipoGriglia,148,V0,PERFORMANCE_NO_CACHE,false,true,0,2,0,0ms 36510ns,0,469,0,true,false,false
tipoGriglia,148,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,2,0,0ms 85930ns,0,469,0,true,false,false
tipoGriglia,148,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,2,0,0ms 103390ns,0,469,0,true,false,false
tipoGriglia,148,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,2,0,0ms 41250ns,0,469,0,true,false,false
tipoGriglia,148,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,2,0,0ms 41030ns,0,469,0,true,false,false
tipoGriglia,148,V0,PERFORMANCE,true,true,0,2,0,0ms 185160ns,0,469,0,true,false,false
tipoGriglia,149,V0,DEFAULT,false,false,0,3,0,0ms 90990ns,0,469,0,true,false,false
tipoGriglia,149,V0,PERFORMANCE_CACHE,true,false,0,3,0,0ms 171050ns,0,469,0,true,false,false
tipoGriglia,149,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,3,0,0ms 76650ns,0,469,0,true,false,false
tipoGriglia,149,V0,PERFORMANCE_FULL,true,true,0,3,0,0ms 192830ns,0,469,0,true,false,false
tipoGriglia,149,V0,PERFORMANCE_NO_CACHE,false,true,0,3,0,0ms 221180ns,0,469,0,true,false,false
tipoGriglia,149,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,3,0,0ms 189830ns,0,469,0,true,false,false
tipoGriglia,149,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,3,0,0ms 141080ns,0,469,0,true,false,false
tipoGriglia,149,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,3,0,0ms 130490ns,0,469,0,true,false,false
tipoGriglia,149,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,3,0,0ms 105860ns,0,469,0,true,false,false
tipoGriglia,149,V0,PERFORMANCE,true,true,0,3,0,0ms 146250ns,0,469,0,true,false,false
tipoGriglia,14,V0,DEFAULT,false,false,0,0,0,0ms 135640ns,2.34,1,true,false,false
tipoGriglia,14,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 99940ns,2.34,1,true,false,false
tipoGriglia,14,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 71500ns,2.34,1,true,false,false
tipoGriglia,14,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 64510ns,2.34,1,true,false,false
tipoGriglia,14,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 39880ns,2.34,1,true,false,false
tipoGriglia,14,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 55780ns,2.34,1,true,false,false
tipoGriglia,14,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 72050ns,2.34,1,true,false,false
tipoGriglia,14,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 39030ns,2.34,1,true,false,false
tipoGriglia,14,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 192000ns,2.34,1,true,false,false
tipoGriglia,14,V0,PERFORMANCE,true,true,0,0,0,0ms 73300ns,2.34,1,true,false,false
tipoGriglia,150,V0,DEFAULT,false,false,0,82,0,2ms 174870ns,1.41,0,true,false,false
tipoGriglia,150,V0,PERFORMANCE_CACHE,true,false,15,78,0,3ms 226150ns,1.41,0,true,false,false
tipoGriglia,150,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,82,0,2ms 343630ns,1.41,0,true,false,false
tipoGriglia,150,V0,PERFORMANCE_FULL,true,true,15,78,0,3ms 815130ns,1.41,0,true,false,false
tipoGriglia,150,V0,PERFORMANCE_NO_CACHE,false,true,0,82,0,2ms 254910ns,1.41,0,true,false,false
tipoGriglia,150,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,15,78,0,4ms 48040ns,1.41,0,true,false,false
tipoGriglia,150,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,15,78,0,2ms 756920ns,1.41,0,true,false,false
tipoGriglia,150,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,82,0,2ms 374370ns,1.41,0,true,false,false
tipoGriglia,150,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,82,0,2ms 41710ns,1.41,0,true,false,false
tipoGriglia,150,V0,PERFORMANCE,true,true,15,78,0,4ms 375780ns,1.41,0,true,false,false
tipoGriglia,151,V0,DEFAULT,false,false,0,23,0,0ms 923180ns,1.17,0,true,false,false
tipoGriglia,151,V0,PERFORMANCE_CACHE,true,false,3,22,0,1ms 115110ns,1.17,0,true,false,false
tipoGriglia,151,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,23,0,0ms 853710ns,1.17,0,true,false,false
tipoGriglia,151,V0,PERFORMANCE_FULL,true,true,3,22,0,1ms 285200ns,1.17,0,true,false,false
tipoGriglia,151,V0,PERFORMANCE_NO_CACHE,false,true,0,23,0,0ms 817520ns,1.17,0,true,false,false
tipoGriglia,151,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,3,22,0,1ms 290480ns,1.17,0,true,false,false
tipoGriglia,151,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,3,22,0,0ms 930860ns,1.17,0,true,false,false
tipoGriglia,151,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,23,0,1ms 190800ns,1.17,0,true,false,false
tipoGriglia,151,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,23,0,1ms 64220ns,1.17,0,true,false,false
tipoGriglia,151,V0,PERFORMANCE,true,true,3,22,0,1ms 282860ns,1.17,0,true,false,false
tipoGriglia,152,V0,DEFAULT,false,false,0,2,0,0ms 35590ns,0,469,0,true,false,false
tipoGriglia,152,V0,PERFORMANCE_CACHE,true,false,0,2,0,0ms 81600ns,0,469,0,true,false,false
tipoGriglia,152,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,2,0,0ms 33900ns,0,469,0,true,false,false
tipoGriglia,152,V0,PERFORMANCE_FULL,true,true,0,2,0,0ms 78120ns,0,469,0,true,false,false
tipoGriglia,152,V0,PERFORMANCE_NO_CACHE,false,true,0,2,0,0ms 31070ns,0,469,0,true,false,false
tipoGriglia,152,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,2,0,0ms 75470ns,0,469,0,true,false,false
tipoGriglia,152,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,2,0,0ms 58630ns,0,469,0,true,false,false
tipoGriglia,152,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,2,0,0ms 54270ns,0,469,0,true,false,false
tipoGriglia,152,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,2,0,0ms 39730ns,0,469,0,true,false,false
tipoGriglia,152,V0,PERFORMANCE,true,true,0,2,0,0ms 101930ns,0,469,0,true,false,false
tipoGriglia,153,V0,DEFAULT,false,false,0,5,0,0ms 190790ns,0,703,0,true,false,false
tipoGriglia,153,V0,PERFORMANCE_CACHE,true,false,0,5,0,0ms 334900ns,0,703,0,true,false,false
tipoGriglia,153,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,5,0,0ms 181280ns,0,703,0,true,false,false
tipoGriglia,153,V0,PERFORMANCE_FULL,true,true,0,5,0,0ms 365010ns,0,703,0,true,false,false
tipoGriglia,153,V0,PERFORMANCE_NO_CACHE,false,true,0,5,0,0ms 180790ns,0,703,0,true,false,false
tipoGriglia,153,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,5,0,12ms 125670ns,0,703,0,true,false,false
tipoGriglia,153,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,5,0,0ms 252480ns,0,703,0,true,false,false
tipoGriglia,153,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,5,0,0ms 204280ns,0,703,0,true,false,false
tipoGriglia,153,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,5,0,0ms 239150ns,0,703,0,true,false,false
tipoGriglia,153,V0,PERFORMANCE,true,true,0,5,0,0ms 612460ns,0,703,0,true,false,false
tipoGriglia,154,V0,DEFAULT,false,false,0,69,0,1ms 712990ns,1.17,0,true,false,false
tipoGriglia,154,V0,PERFORMANCE_CACHE,true,false,17,62,0,2ms 430300ns,1.17,0,true,false,false
tipoGriglia,154,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,69,0,1ms 673060ns,1.17,0,true,false,false
tipoGriglia,154,V0,PERFORMANCE_FULL,true,true,17,62,0,2ms 771860ns,1.17,0,true,false,false
tipoGriglia,154,V0,PERFORMANCE_NO_CACHE,false,true,0,69,0,1ms 956840ns,1.17,0,true,false,false
tipoGriglia,154,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,17,62,0,4ms 696000ns,1.17,0,true,false,false
tipoGriglia,154,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,17,62,0,1ms 980500ns,1.17,0,true,false,false
tipoGriglia,154,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,69,0,1ms 901130ns,1.17,0,true,false,false
tipoGriglia,154,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,69,0,1ms 733130ns,1.17,0,true,false,false
tipoGriglia,154,V0,PERFORMANCE,true,true,17,62,0,2ms 607590ns,1.17,0,true,false,false
tipoGriglia,155,V0,DEFAULT,false,false,0,21,0,0ms 787150ns,1.17,0,true,false,false
tipoGriglia,155,V0,PERFORMANCE_CACHE,true,false,5,21,0,1ms 86320ns,0,938,0,true,false,false
tipoGriglia,155,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,21,0,1ms 235230ns,1.17,0,true,false,false
tipoGriglia,155,V0,PERFORMANCE_FULL,true,true,5,21,0,1ms 236280ns,0,938,0,true,false,false
tipoGriglia,155,V0,PERFORMANCE_NO_CACHE,false,true,0,21,0,1ms 986460ns,1.17,0,true,false,false
tipoGriglia,155,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,5,21,0,2ms 888780ns,0,938,0,true,false,false
tipoGriglia,155,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,5,21,0,0ms 920540ns,0,938,0,true,false,false
tipoGriglia,155,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,21,0,0ms 957950ns,1.17,0,true,false,false
tipoGriglia,155,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,21,0,0ms 956120ns,1.17,0,true,false,false
tipoGriglia,155,V0,PERFORMANCE,true,true,5,21,0,1ms 32400ns,0,938,0,true,false,false
tipoGriglia,156,V0,DEFAULT,false,false,0,39,0,1ms 596300ns,0,938,0,true,false,false
tipoGriglia,156,V0,PERFORMANCE_CACHE,true,false,2,39,0,2ms 483130ns,0,938,0,true,false,false
tipoGriglia,156,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,39,0,2ms 421510ns,0,938,0,true,false,false
tipoGriglia,156,V0,PERFORMANCE_FULL,true,true,2,39,0,2ms 741880ns,0,938,0,true,false,false
tipoGriglia,156,V0,PERFORMANCE_NO_CACHE,false,true,0,39,0,1ms 774320ns,0,938,0,true,false,false
tipoGriglia,156,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,2,39,0,7ms 907020ns,0,938,0,true,false,false
tipoGriglia,156,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,2,39,0,2ms 29410ns,0,938,0,true,false,false
tipoGriglia,156,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,39,0,1ms 748170ns,0,938,0,true,false,false
tipoGriglia,156,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,39,0,1ms 708040ns,0,938,0,true,false,false
tipoGriglia,156,V0,PERFORMANCE,true,true,2,39,0,3ms 849740ns,0,938,0,true,false,false
tipoGriglia,157,V0,DEFAULT,false,false,0,7,0,0ms 264280ns,0,703,0,true,false,false
tipoGriglia,157,V0,PERFORMANCE_CACHE,true,false,0,7,0,0ms 623580ns,0,703,0,true,false,false
tipoGriglia,157,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,7,0,0ms 487540ns,0,703,0,true,false,false
tipoGriglia,157,V0,PERFORMANCE_FULL,true,true,0,7,0,0ms 539930ns,0,703,0,true,false,false
tipoGriglia,157,V0,PERFORMANCE_NO_CACHE,false,true,0,7,0,0ms 315310ns,0,703,0,true,false,false
tipoGriglia,157,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,7,0,0ms 987270ns,0,703,0,true,false,false
tipoGriglia,157,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,7,0,0ms 422790ns,0,703,0,true,false,false
tipoGriglia,157,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,7,0,0ms 330290ns,0,703,0,true,false,false
tipoGriglia,157,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,7,0,0ms 277120ns,0,703,0,true,false,false
tipoGriglia,157,V0,PERFORMANCE,true,true,0,7,0,0ms 703270ns,0,703,0,true,false,false
tipoGriglia,158,V0,DEFAULT,false,false,0,0,0,0ms 3040ns,0,234,0,true,false,false
tipoGriglia,158,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 4370ns,0,234,0,true,false,false
tipoGriglia,158,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 2220ns,0,234,0,true,false,false
tipoGriglia,158,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 4900ns,0,234,0,true,false,false
tipoGriglia,158,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 2820ns,0,234,0,true,false,false
tipoGriglia,158,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 7000ns,0,234,0,true,false,false
tipoGriglia,158,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 2720ns,0,234,0,true,false,false
tipoGriglia,158,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 2010ns,0,234,0,true,false,false
tipoGriglia,158,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 2080ns,0,234,0,true,false,false
tipoGriglia,158,V0,PERFORMANCE,true,true,0,0,0,0ms 10380ns,0,234,0,true,false,false
tipoGriglia,159,V0,DEFAULT,false,false,0,20,0,0ms 496390ns,1.17,0,true,false,false
tipoGriglia,159,V0,PERFORMANCE_CACHE,true,false,4,19,0,0ms 703620ns,1.17,0,true,false,false
tipoGriglia,159,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,20,0,0ms 522050ns,1.17,0,true,false,false
tipoGriglia,159,V0,PERFORMANCE_FULL,true,true,4,19,0,0ms 767010ns,1.17,0,true,false,false
tipoGriglia,159,V0,PERFORMANCE_NO_CACHE,false,true,0,20,0,1ms 53350ns,1.17,0,true,false,false
tipoGriglia,159,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,4,19,0,1ms 712010ns,1.17,0,true,false,false
tipoGriglia,159,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,4,19,0,1ms 612170ns,1.17,0,true,false,false
tipoGriglia,159,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,20,0,0ms 695840ns,1.17,0,true,false,false
tipoGriglia,159,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,20,0,0ms 469150ns,1.17,0,true,false,false
tipoGriglia,159,V0,PERFORMANCE,true,true,4,19,0,0ms 616270ns,1.17,0,true,false,false
tipoGriglia,15,V0,DEFAULT,false,false,0,0,0,0ms 167180ns,2.34,1,true,false,false
tipoGriglia,15,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 137990ns,2.34,1,true,false,false
tipoGriglia,15,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 83420ns,2.34,1,true,false,false
tipoGriglia,15,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 58840ns,2.34,1,true,false,false
tipoGriglia,15,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 39260ns,2.34,1,true,false,false
tipoGriglia,15,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 243630ns,2.34,1,true,false,false
tipoGriglia,15,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 68160ns,2.34,1,true,false,false
tipoGriglia,15,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 38650ns,2.34,1,true,false,false
tipoGriglia,15,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 37550ns,2.34,1,true,false,false
tipoGriglia,15,V0,PERFORMANCE,true,true,0,0,0,0ms 63400ns,2.34,1,true,false,false
tipoGriglia,160,V0,DEFAULT,false,false,0,0,0,0ms 18430ns,0,469,0,true,false,false
tipoGriglia,160,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 39330ns,0,469,0,true,false,false
tipoGriglia,160,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 22510ns,0,469,0,true,false,false
tipoGriglia,160,V0,PERFORMANCE_FULL,true,true,0,0,0,0ms 46020ns,0,469,0,true,false,false
tipoGriglia,160,V0,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 16870ns,0,469,0,true,false,false
tipoGriglia,160,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 117140ns,0,469,0,true,false,false
tipoGriglia,160,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 41850ns,0,469,0,true,false,false
tipoGriglia,160,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 22170ns,0,469,0,true,false,false
tipoGriglia,160,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 21020ns,0,469,0,true,false,false
tipoGriglia,160,V0,PERFORMANCE,true,true,0,0,0,0ms 106930ns,0,469,0,true,false,false
tipoGriglia,161,V0,DEFAULT,false,false,0,5,0,0ms 172030ns,0,703,0,true,false,false
tipoGriglia,161,V0,PERFORMANCE_CACHE,true,false,0,5,0,0ms 361570ns,0,703,0,true,false,false
tipoGriglia,161,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,5,0,0ms 152680ns,0,703,0,true,false,false
tipoGriglia,161,V0,PERFORMANCE_FULL,true,true,0,5,0,0ms 345420ns,0,703,0,true,false,false
tipoGriglia,161,V0,PERFORMANCE_NO_CACHE,false,true,0,5,0,0ms 163340ns,0,703,0,true,false,false
tipoGriglia,161,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,5,0,0ms 813310ns,0,703,0,true,false,false
tipoGriglia,161,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,5,0,0ms 235490ns,0,703,0,true,false,false
tipoGriglia,161,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,5,0,0ms 164410ns,0,703,0,true,false,false
tipoGriglia,161,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,5,0,0ms 212620ns,0,703,0,true,false,false
tipoGriglia,161,V0,PERFORMANCE,true,true,0,5,0,0ms 280240ns,0,703,0,true,false,false
tipoGriglia,162,V0,DEFAULT,false,false,0,0,0,0ms 2210ns,0,234,0,true,false,false
tipoGriglia,162,V0,PERFORMANCE_CACHE,true,false,0,0,0,0ms 8470ns,0,234,0,true,false,false
tipoGriglia,162,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 3180ns,0,234,0,true,false,false
